id,Province,District,GON_Division,Category,Institute_Name,Address,tel,x,y,institute_code,Ownership,TypeOfInstitutes,office,TypeOfServicesCurative,TypeOfServicesPreventive,CDate
6133,North Western,Kurunegala,Ihakolagama,Clinic,Danikithawa Clinic,"Danikithawa,Nikaweratiya",,7.765661667,80.1407,PKG0008201.01.229,,,null,,,null
6134,North Western,Kurunegala,Nabadawa,Clinic,Diyagama Clinic,"Thalakola hena,Nabadawa,Nikaweratiya",,7.775166667,80.107865,PKG0008201.01.230,,,null,,,null
6135,Central,Matale,Dambulla Town,MOH Office,MOH office Dambulla MC,"Kandy road, Dambulla",66 2284778,7.87099848,80.65034596,PMT0013771,,,null,,,null
6136,Central,Matale,Welihena,Clinic,Welihena,"Welihena, Pelwehera, Dambulla",,7.90695767,80.66551422,PMT0013391.01.1,,,null,,,null
6137,Central,Matale,Inamaluwa,Clinic,Inamaluwa,"Inamaluwa, Dambulla",,7.92742139,80.68591752,PMT0013391.01.2,,,null,,,null
6138,Central,Matale,Diganpathha,Clinic,Digampathha,"Digampathha, Kimbissa",,7.98688135,80.72178234,PMT0013391.01.3,,,null,,,null
6139,Central,Matale,Gadegaswalana,Clinic,Udawalayagama,"Udawalayagama, Kimbissa",,7.98969386,80.76626341,PMT0013391.01.4,,,null,,,null
6140,Central,Matale,Mailathtewa,Clinic,Kalapuraya,"Kalapuraya, Sigiriya",,7.94552996,80.76186471,PMT0013391.01.5,,,null,,,null
6141,Central,Matale,Kimbissa,Clinic,Kimbissa,"Kimbissa, Dambulla",,7.94159121,80.73216997,PMT0013391.01.6,,,null,,,null
6142,Central,Matale,Nikawatawana,Clinic,Nikawatawana,"Nikawatawana, Kimbissa",,7.88683187,80.74930783,PMT0013391.01.7,,,null,,,null
6143,Central,Matale,Wewalawewa,Clinic,Wewalawewa,"Wewalawewa, Dambulla",,7.87464706,80.77259049,PMT0013391.01.8,,,null,,,null
6144,Central,Matale,Yakuragala North,Clinic,Yakuragala,"Yakuragala, Kandalama",,7.87320508,80.69021811,PMT0013391.01.9,,,null,,,null
6145,Central,Matale,Kalundewa Aluthgama,Clinic,Kalundewa,"Kalundewa, Dambulla",66 3668049,7.81643266,80.69701126,PMT0013391.01.10,,,null,,,null
6146,Central,Matale,Lenadora South,Clinic,Nayakubura,"Nayakubura, Lenadora",,7.75656725,80.6647737,PMT0013391.01.11,,,null,,,null
6147,Central,Matale,Ethabadiwewa,Clinic,Ethabadiwewa,"Ethabadiwewa, Pannampitiya",,7.77730532,80.6402032,PMT0013391.01.12,,,null,,,null
6148,Central,Matale,Lenadora South,Clinic,Lenadora,"Lenadora, Dambulla",66 2246564,7.75656725,80.6647737,PMT0013391.01.13,,,null,,,null
6149,Central,Matale,Kimbissa,Divisional Hospital,Divisonal Hospital Sigiriya,"Kimbissa, Dambulla",662286261,7.94159121,80.73216997,PMT0013508,,,,false,false,null
6150,Central,Matale,Wewalawewa,PMCU,PMCU - Wewalawewa,"Wewalawewa, Dambulla",663667353,7.874228067,80.76804071,PMT0013748,,,null,,,null
6151,Central,Matale,Lenadora South,Divisional Hospital,Divisonal Hospital Lenadora,"Kalundewa road, Lenadora",66 2246564,7.75656725,80.6647737,PMT0013540,,,null,,,null
6152,Central,Matale,Kalundewa Aluthgama,PMCU,PMCU- Kalundewa,"Kalundewa Aluthgama, Dambulla",663668049,7.81643266,80.69701126,PMT0013672,,,null,,,null
6153,Central,Matale,Dambulla Town,Base Hospital,Base Hospital Dambulla,"Kandy road, Dambulla",662284761,7.87189618,80.65089464,PMT0013409,,,,true,false,2018-12-13 09:35:08
6154,Central,Matale,Dambulla town,Clinic,Central Clinic Dambulla,"MOH Office, Dambulla",662284778,7.87099848,80.65034596,PMT0013391.01.15,,,null,,,null
6155,Central,Matale,Dambulla town,Clinic,Rathmalgahaela,"MOH Office, Dambulla",662284778,7.87099848,80.65034596,PMT0013391.01.16,,,null,,,null
6156,Central,Matale,Dambulla town,Clinic,Dambulugama,"MOH Office, Dambulla",662284778,7.87099848,80.65034596,PMT0013391.01.17,,,null,,,null
6157,Central,Matale,Dambulla town,Clinic,Thithawelgolla,"MOH Office, Dambulla",662284778,7.87099848,80.65034596,PMT0013391.01.18,,,null,,,null
6158,Central,Matale,Dambulla town,Clinic,Yapagama,"MOH Office, Dambulla",662284778,7.87099848,80.65034596,PMT0013391.01.19,,,null,,,null
6159,Central,Matale,Madawala Ulpotha,Clinic,Madawala Clinic,"PMCU Madawala Ulpotha, Matale",066-3668048,7.612199122,80.63922317,PMT0013391.01.71,,,null,,,null
6160,Central,Matale,Madawala Ulpotha,PMCU,Madawala Hospital,"PMCU Madawala Ulpotha, Matale",066-3668048,7.612174827,80.63897632,PMT0013680,,,null,,,null
6161,Central,Matale,Diyabubula,MOH Office,Matale MOH,"MC Road, Matale",066-2231520,7.460648183,80.62603197,PMT0013805,,,null,,,null
6162,Central,Matale,Kandegedara,Clinic,Kandegedara Clinic,"Kandegedara, Matale",,7.47061353,80.61247321,PMT0013391.01.72,,,null,,,null
6163,Central,Matale,Kotuwegedara North,Clinic,Pandivita Clinic,"Kotuwegedara, Matale",,7.450253452,80.62335338,PMT0013391.01.73,,,null,,,null
6164,Central,Matale,Walliwela,Clinic,Eriyagolla Clinic,"Walliwela, Kaudupelella",,7.568127094,80.62522975,PMT0013391.01.74,,,null,,,null
6165,Central,Matale,Parawatta,Clinic,Dikkiriyawa Clinic,"Parawatta, Kaludewala",,7.49608915,80.63453426,PMT0013391.01.75,,,null,,,null
6166,Central,Matale,Dorakumbura,Clinic,Dorakumbura Clinic,"Dunkolwatta, Palapathwala",,7.508644355,80.6324764,PMT0013391.01.76,,,null,,,null
6167,Central,Matale,Aluviharaya,Clinic,Aluviharaya Clinic,"PMCU Aluviharaya, Dambulla Road, Aluviharaya",,7.50362306,80.62228867,PMT0013391.01.77,,,null,,,null
6168,Central,Matale,Palapathwala,Clinic,Palapathwala Clinic,"Dambulla Road, Palapathwala",,7.531803133,80.62640619,PMT0013391.01.78,,,null,,,null
6169,Central,Matale,Parana Dombawela,Clinic,Dombawela Clinic,"Kurunegala Road, Dombawela, Mahawela",,7.557075064,80.61292766,PMT0013391.01.79,,,null,,,null
6170,Central,Matale,Kottegoda,Clinic,Matalewatta Clinic,"Kottegoda, Matale",,7.533312372,80.64260772,PMT0013391.01.80,,,null,,,null
6171,Central,Matale,Rajjammana,Clinic,Rajjammana Clinic,"Rajjammana, Madawala Ulpotha",,7.618898841,80.65834653,PMT0013391.01.81,,,null,,,null
6172,Central,Matale,,MOH Office,Galewala MOH Office,"Galewela, Matale",,7.760946667,80.57189667,PMT0013789,,,null,,,null
6173,Central,Matale,,Clinic,Kosgahahinna PHM Office,"Kosgahahinna, Galewela","6,622,892,640,779,720,000",7.80947271,80.53398736,PMT0013391.01.46,,,null,,,null
6174,Central,Matale,,Clinic,Aluthawewa CD,"Aluthawewa, Galewela","0662289264, 0779729935",7.77778561,80.51960416,PMT0013391.01.47,,,null,,,null
6175,Central,Matale,,Clinic,Bambaragaswewa,"Nilagama, Bambaragaswewa","0662289264, 0775160315",7.781435,80.53905,PMT0013391.01.48,,,null,,,null
6176,Central,Matale,,Clinic,Pathkolagolla PHM Office,"Pathkolagolla, Galewela","0662289264, 0771743594",7.764353333,80.55903167,PMT0013391.01.49,,,null,,,null
6177,Central,Matale,,Clinic,Kospotha PHM Office,"Kospotha, Dambagamula, Galewela","0662289264, 0767609031",7.7435799,80.54658833,PMT0013391.01.50,,,null,,,null
6178,Central,Matale,,Clinic,Beligamuwa PHM Office,"Beligamuwa, Galewela","0662289264, 0774808165",7.71386776,80.55252411,PMT0013391.01.51,,,null,,,null
6179,Central,Matale,,Clinic,Dambagolla Clinic Center,MOH Office Galewela,"6,622,892,640,711,090,000",7.753821666,80.56958667,PMT0013391.01.52,,,null,,,null
6180,Central,Matale,,Clinic,Galewela Hospital  Clinic,"Galewela, Matale","0662289264, 0718149035",7.753821666,80.56958667,PMT0013391.01.53,,,null,,,null
6181,Central,Matale,,Clinic,Madipola PHM Office,"Madipla, Galewela","0662289264, 0774885858",7.685664999,80.578008,PMT0013391.01.54,,,null,,,null
6182,Central,Matale,,Clinic,Dambawa PHM Office,"Dambawa, Galewela","0662289264, 0710380810",7.703695,80.562505,PMT0013391.01.55,,,null,,,null
6183,Central,Matale,,Clinic,Wahakotte PHM Office,"Wahakotte, Galewela","6,622,892,640,770,640,000",7.718103333,80.587155,PMT0013391.01.56,,,null,,,null
6184,Central,Matale,,Clinic,Nabadagahawatta PHM Office,"Nabadagahawatta, Galewela","6,622,892,640,728,350,000",7.7663048,80.58046468,PMT0013391.01.57,,,null,,,null
6185,Central,Matale,,Clinic,Thennakoonpura PHM Office,"Thennakoonpura, Galewela","0662289264, 0726345846",7.82997,80.61088,PMT0013391.01.58,,,null,,,null
6186,Central,Matale,,Clinic,Thalakiriyagama PHM Office,"Thalakiriyagama, Galewela","0662289264, 0773343234",7.811196667,80.61344333,PMT0013391.01.59,,,null,,,null
6187,Central,Matale,,Clinic,Dandubandiruppa PHM Office,"Dandubandiruppa, Dewahuwa, Galewela","0662289264, 0776934290",7.84744,80.59752333,PMT0013391.01.60,,,null,,,null
6188,Central,Matale,,Clinic,Bulanawewa PHM Office,"Bulanawewa, Dewahuwa","0662289264, 0719175003",7.829203333,80.56711,PMT0013391.01.61,,,null,,,null
6189,Central,Matale,,Clinic,Beliyakanda PHM Office,"Beliyakanda, Galewela","0662289264, 0714229438",7.810005,80.56774167,PMT0013391.01.62,,,null,,,null
6190,Central,Matale,,Clinic,Madabadda PHM Office,"Madabadda, Galewela","0662289264, 0771901282",7.72229,80.57615667,PMT0013391.01.63,,,null,,,null
6191,Central,Matale,,Clinic,Pahalawewa PHM Office,"Pahalawewa, Galewela","0662289264, 0770722804",7.782638333,80.592815,PMT0013391.01.64,,,null,,,null
6192,Central,Matale,,Clinic,Walaswewa PHM Office,"Walaswewa, Galewewla, Matale","0662289264, 0718447714",7.774268333,80.58274833,PMT0013391.01.65,,,null,,,null
6193,Central,Matale,,Clinic,Elamalpotha PHM Office,"Elamalpotha, Galewela","0662289264, 0711348853",7.685664999,80.57800833,PMT0013391.01.66,,,null,,,null
6194,Central,Matale,,Clinic,Palapathwala PHM Office,"Palapathwala, Galewela","0662289264, 0771358804",7.714191666,80.59575,PMT0013391.01.67,,,null,,,null
6195,Central,Matale,,Clinic,Damunumulla PHM Office,"Damunumulla, Pattiwela, Galewela",662289264,7.777951667,80.56039167,PMT0013391.01.68,,,null,,,null
6196,Central,Matale,,Clinic,"Watakoluwewa, Makulugamawewa PHM Office","Makuluwewa, Dewahuwa","0662289264, 0711171300",7.85077,80.57578,PMT0013391.01.69,,,null,,,null
6197,Central,Matale,Dasgiriya,Divisional Hospital,Divisional Hospital - Haththota Amuna,"Divisional Hospital, Haththota Amuna",066-3669626,7.631270518,80.82183859,PMT0013474,,,null,,,null
6198,Central,Matale,Dasgiriya,Clinic,Hattota amuna Clinic,"Divisional Hospital, Haththota Amuna",066-3669626,7.631007916,80.82198229,PMT0013391.01.20,,,null,,,null
6199,Central,Matale,,Clinic,Maoya,,,7.671044458,80.83530532,PMT0013391.01.21,,,null,,,null
6200,Central,Matale,,Clinic,Wallewela,,,7.612710937,80.82798684,PMT0013391.01.22,,,null,,,null
6201,Central,Matale,,MOH Office,MOH laggala pallegama,,,7.592192487,80.84321094,PMT0013797,,,null,,,null
6202,Central,Matale,,Clinic,Laggala pallegama MOH Clinic,,,7.592234781,80.84323942,PMT0013391.01.23,,,null,,,null
6203,Central,Matale,,Clinic,Laggala Divisional Hospita Clinic,,,7.590871643,80.84345265,PMT0013391.01.24,,,null,,,null
6204,Central,Matale,,Divisional Hospital,Divisional Hospital -Laggala,,,7.590847165,80.84333347,PMT0013524,,,,false,false,null
6205,Central,Matale,,Clinic,Nawa Guruwela,,,7.560859988,80.84881879,PMT0013391.01.25,,,null,,,null
6206,Central,Matale,,Clinic,Guruwela,,,7.535568732,80.86545773,PMT0013391.01.26,,,null,,,null
6207,Central,Matale,,Clinic,Narangamuwa,,,7.507829284,80.83820495,PMT0013391.01.27,,,null,,,null
6208,Central,Matale,Laggala Pallegama,Clinic,laggala DH Hospital Clinic Old,"Divisional Hospital, Laggala Pallegama",066-2275061,7.541038784,80.82900309,PMT0013391.01.28,,,null,,,null
6209,Central,Matale,Laggala Pallegama,Divisional Hospital,Divisional Hospital - laggalla OLD,"Divisional Hospital, Laggala Pallegama",066-2275061,7.541038784,80.82900309,,,,null,,,null
6210,Central,Matale,,Clinic,Puwakpitiya,,,7.577814597,80.74615662,PMT0013391.01.29,,,null,,,null
6211,Central,Matale,Illukkumbura,Divisional Hospital,Divisional Hospital - Illukkumbura,"Divisional Hospital, Illukkumbura",066-3669761,7.550841713,80.77086146,PMT0013490,,,,false,false,null
6212,Central,Matale,Illukkumbura,Clinic,Illukkubura DH Clinic,"Divisional Hospital, Illukkumbura",066-3669761,7.550841713,80.77086146,PMT0013391.01.30,,,null,,,null
6213,Central,Matale,Hettipola,Clinic,Wilgamuwa MOH Clinic,,,7.540074222,80.91481085,PMT0013391.01.108,,,null,,,null
6214,Central,Matale,Hettipola,MOH Office,Wilgamuwa MOH,,,7.540074222,80.91481085,PMT0013862,,,null,,,null
6215,Central,Matale,Hettipola,Clinic,Hettipola DH Clinic,,,7.540025574,80.91434376,PMT0013391.01.109,,,null,,,null
6216,Central,Matale,Hettipola,Divisional Hospital,Divisional Hospital - Hettipola,,037-2291061,7.540248958,80.91446712,PMT0013482,,,,false,false,null
6217,Central,Matale,,Clinic,Nugagolla,,,7.497957436,80.92641704,PMT0013391.01.110,,,null,,,null
6218,Central,Matale,,Clinic,Sonuththa,,,7.494839638,80.94406622,PMT0013391.01.111,,,null,,,null
6219,Central,Matale,,Clinic,Mahawatenna,,,7.515761957,80.93797055,PMT0013391.01.112,,,null,,,null
6220,Central,Matale,,Clinic,Aliyawa,,,7.584003546,80.91971908,PMT0013391.01.113,,,null,,,null
6221,Central,Matale,Wiharagama,Divisional Hospital,Divisional Hospital - Hadungamuwa,,066-3669762,7.631637253,80.92787211,PMT0013466,,,null,,,null
6222,Central,Matale,,Clinic,Hadungamuwa DH Clinic,,,7.631899467,80.92771459,PMT0013391.01.114,,,null,,,null
6223,Central,Matale,,Clinic,Madakanda,,,7.626662905,80.95752739,PMT0013391.01.115,,,null,,,null
6224,Central,Matale,,Clinic,Lediyangala,,,7.593485306,80.94595398,PMT0013391.01.116,,,null,,,null
6225,Central,Matale,Maraka,Clinic,Maraka Clinic,,066-3669571,7.587228939,80.95740256,PMT0013391.01.117,,,null,,,null
6226,Central,Matale,,Divisional Hospital,Maraka Divisional Hospital,,,7.587162377,80.95754504,PMT0013557,,,null,,,null
6227,Central,Matale,,Clinic,Bogahawewa,,,7.560909433,80.9423603,PMT0013391.01.118,,,null,,,null
6228,Central,Nuwara Eliya,Nuwaraeliya-Centrel,Clinic,chest Clinic,"Kandapola road,Nuwara Eliya.",522222261,6.974087,80.77964923,PNE0043912.01.203,,,null,,,null
6229,Central,Nuwara Eliya,Nuwaraeliya-Centrel,Clinic,Special Clinic,"Genaral Hospital,Kandapola Road,Nuwara eliya.",522222262,6.97448378,80.78056966,PNE0043912.01.204,,,null,,,null
6230,Central,Nuwara Eliya,,MOH Office,MOH Maskeliya,M.O.H Maskeliya,,6.83401174,80.57427699,PNE0014449,,,null,,,null
6234,Central,Nuwara Eliya,,MOH Office,MOH Office Kotagala,"MOH,Kotagala",,6.93979674,80.6253197,,,,null,,,null
6235,Central,Nuwara Eliya,475 F - Part of Lindula,Divisional Hospital,Divisional Hospital - Lindula,"District Hospital,Lindula",522258284,6.92272286,80.68631399,PNE0013987,,,null,,,null
6239,North Western,Kurunegala,Mahakeliya,MOH Office,MOH Office - Bamunukotuwa,Bamunakotuwa rd Mahakeliya,0372057701,7.581404,80.278758,PKG0009241,Provincial Council,,,false,true,2018-08-23 12:02:41
6240,North Western,Kurunegala,Mahakeliya,Clinic,central Clinic,Moh office Bamunakotuwa,,7.581404,80.278578,PKG0008201.01.22,,,null,,,null
6241,North Western,Kurunegala,Kelimune,Clinic,Kelimune,Sisil Sewana Kelimune Maspotha,,7.566048,80.294612,PKG0008201.01.23,,,null,,,null
6242,North Western,Kurunegala,Walpola,Clinic,Walpola,Sanasa building Walpola Mahakeliya,,7.579358,80.270971,PKG0008201.01.24,,,null,,,null
6243,North Western,Kurunegala,Nawagaththa,Clinic,Nawagaththa,Nawagaththa Yatikadurawa,,7.547839,80.280752,PKG0008201.01.25,,,null,,,null
6244,North Western,Kurunegala,Demataluwa,Clinic,Ambalawa,Ambalawa Demataluwa,,7.513489,80.301329,PKG0008201.01.26,,,null,,,null
6245,North Western,Kurunegala,Bamunakotuwa,Clinic,Bamunakotuwa,Sanasa building Bamunakotuwa,,7.572992,80.248243,PKG0008201.01.27,,,null,,,null
6246,North Western,Kurunegala,Ganthiriyawa,Clinic,Ganthiriyawa,sucharithodaya samithi Hall Ganthiriyawa Bamunakotuwa,,7.55866,80.212022,PKG0008201.01.28,,,null,,,null
6247,North Western,Kurunegala,NelumKanuwa,Clinic,Nelumkanuwa,Nelumkanuwa Katupotha,,7.550079,80.192871,PKG0008201.01.29,,,null,,,null
6248,North Western,Kurunegala,Kedapathwehera,Clinic,Kedapathwehera,weerahenegedara wijaysundararamaya Kedapathwehera Panadaragama,,7.554574,80.254177,PKG0008201.01.30,,,null,,,null
6249,North Western,Kurunegala,Eethanawaththa,PMCU,PMCU Eethanawatte,Katuwellegedara Eethanawaththa,373618261,7.526858,80.263851,PKG0008805,Provincial Council,,,true,false,2018-08-23 11:49:50
6250,North Western,Kurunegala,Eethanawaththa,Clinic,Eethanawaththa,PMCU Eethanawaththa,373618261,7.526858,80.263851,PKG0008201.01.31,,,null,,,null
6251,North Western,Kurunegala,Panadara,Clinic,Panadaragama,Panadara panadaragama,,7.54072,80.229332,PKG0008201.01.32,,,null,,,null
6252,North Western,Kurunegala,,,Ganthiriyawa new,Ganthiriyawa Bamunakotuwa,,7.557718,80.213648,,,,null,,,null
6254,North Western,Kurunegala,kubukgate-429,Clinic,kubukgate clinic,kubukgate,0,7.67613959,80.42620078,PKG0008201.01.58,,,null,,,null
6255,North Western,Kurunegala,uyangalla-455,Clinic,uyangalla clinic,"uyangalla,ganewatta",,7.69397958,80.33502517,PKG0008201.01.59,,,null,,,null
6256,North Western,Kurunegala,pothuwagonna-449,Clinic,Potuwagonna Clinic,"potuwagonna,ganewatta",,7.68340136,80.30929042,PKG0008201.01.60,,,null,,,null
6257,North Western,Kurunegala,weragala-457,Clinic,weragala clinic,"weragala,ganewatta",,7.72021678,80.33115717,PKG0008201.01.61,,,null,,,null
6258,North Western,Kurunegala,hiripitiya-460,MOH Office,MOH Office Hiripitiya,"moh office,hiripitiya",372264022,7.6556849,80.36729196,,,,null,,,null
6259,North Western,Kurunegala,hiripitiya-460,Divisional Hospital,Divisional hospital - Hiripitiya,"divisional hospital,hiripitiya",372264061,7.6559068,80.36769386,PKG0008284,,,,false,false,null
6260,North Western,Kurunegala,otuwela-466,Clinic,otuwela clinic,"ihalabarube,nikadalupotha",,7.63531531,80.38832595,PKG0008201.01.62,,,null,,,null
6261,North Western,Kurunegala,seeradunna-473,Clinic,seeradunna clinic,"seeradunna,periyakadunelawa",,7.60127612,80.39935016,PKG0008201.01.63,,,null,,,null
6262,North Western,Kurunegala,Giribawa,Clinic,warawewa Clinic,"warawewa Clinic,warawewa",037-2053663,8.124155164,80.14260112,PKG0008201.01.67,,,null,,,null
6263,North Western,Kurunegala,Giribawa,Clinic,solewewa 08 kanuwa clinic,"solewewa 08kanuwa clinic,solewewa",037-2053664,8.139345757,80.13948943,PKG0008201.01.68,,,null,,,null
6264,North Western,Kurunegala,Giribawa,Clinic,solewewa sadagala clinic,"solewewa sadagala clinic,sadagala",037-2053665,8.160199859,80.11106596,PKG0008201.01.69,,,null,,,null
6265,North Western,Kurunegala,Giribawa,Divisional Hospital,"Divisional Hospital-C,Rajanganaya","Divisional Hospital-c,Rajanganaya",025-3259144,8.151192868,80.14561507,PKG0008623,,,null,,,null
6266,North Western,Kurunegala,Giribawa,Clinic,Parakumpura Clinic,"Parakumpura Clinic,Rajanganaya",037-2053667,8.150625114,80.14642993,PKG0008201.01.70,,,null,,,null
6267,North Western,Kurunegala,Giribawa,Clinic,Hastirajapura Clinic,"Hastirajapura Clinic,Hastirajapura",037-2053668,8.14165032,80.17922265,PKG0008201.01.71,,,null,,,null
6268,North Western,Kurunegala,Giribawa,Clinic,Mahasenpura Clinic,"Mahasenpura Clinic,Mahasenpura",037-2053669,8.139924232,80.19986624,PKG0008201.01.72,,,null,,,null
6269,North Western,Kurunegala,Giribawa,Divisional Hospital,"Divisional Hospital-B,Giribawa","Divisional Hospital-B,Giribawa",037-2053606,8.116614536,80.19327138,,,,,false,false,null
6270,North Western,Kurunegala,Giribawa,Clinic,Giribawa Clinic,"Giribawa Clinic,Giribawa",037-2053671,8.11643743,80.19384227,PKG0008201.01.73,,,null,,,null
6271,North Western,Kurunegala,Giribawa,Clinic,Wannikudawewa Clinic,"Wannikudawewa Clinic,Wannikudawewa",037-2053672,8.033890035,80.21290933,PKG0008201.01.74,,,null,,,null
6272,North Western,Kurunegala,Giribawa,Clinic,Thabutta Clinic,"Thabutta Clinic,Thabutta",037-2053673,8.08551713,80.22523828,PKG0008201.01.75,,,null,,,null
6273,North Western,Kurunegala,Giribawa,MOH Office,MOH Giribawa,"MOH office,Girabawa","037-2053674,0372053663",8.117361385,80.19497858,PKG0009282,Provincial Council,,,false,true,2018-08-23 11:59:47
6274,North Western,Kurunegala,120-Part of Assedduma,Base Hospital,Base Hospital Kuliyapitiya,"Base Hospital Kuliyapitiya,Part of Assedduma,Kuliyapitiya",0372281261,7.471222,80.044643,PKG0008219,Provincial Council,,,true,true,2018-08-24 11:56:16
6275,North Western,Kurunegala,5-Thumbulla,Clinic,Central Clinic -Kotawehera,"Central Clinic -Kotawehera,Thumbulla,Nikaweratiya",,7.812018,80.080487,PKG0008201.01.112,,,null,,,null
6276,North Western,Kurunegala,215-Dandagamuwa West,Clinic,Central Clinic-Kuliyapitiya,"Central Clinic-Kuliyapitiya,Dandagamuwa West,Kuliyapitiya",,7.572692,80.152155,PKG0008201.01.129,,,null,,,null
6277,North Western,Kurunegala,20-Kanuketiya,Clinic,Clinic Center -Abokkagama,"Clinic Center -Abokkagama,Kanuketiya,Nikaweratiya",,7.834218,80.04672,PKG0008201.01.113,,,null,,,null
6278,North Western,Kurunegala,360-Ambagaswewa,Clinic,Clinic Center -Ambagasswawa,"Clinic Center -Ambagaswewa,Yapahuwa",,7.721028,80.345423,PKG0008201.01.286,,,null,,,null
6279,North Western,Kurunegala,35-Hanwella,Clinic,Clinic Center -Ambagolla,"Clinic Center -Ambagolla,Hanwella,Panduwasnuwara",,7.588728,80.173638,PKG0008201.01.231,,,null,,,null
6280,North Western,Kurunegala,90-Nelibewa,Clinic,Clinic Center -Angamuwa,"Clinic Center -Angamuwa,Nelibewa,Panduwasnuwara",,7.550428,80.120633,PKG0008201.01.232,,,null,,,null
6281,North Western,Kurunegala,300-Deeyawala,Clinic,Clinic Center -Annaruwagama,"Clinic Center -Annaruwagama,Deeyawala,Kuliyapitiya",,7.425425,80.115675,PKG0008201.01.130,,,null,,,null
6282,North Western,Kurunegala,195-Bammanna,Clinic,Clinic Center -Bammanna,"Clinic Center -Bammanna,Katugampola",,7.36506,80.062942,PKG0008201.01.252,,,null,,,null
6283,North Western,Kurunegala,135-Bandara Koswatta,Clinic,Clinic Center -Bandarakosswatta,"Clinic Center -Bandara Koswatta,Panduwasnuwara",,7.474832,80.042575,PKG0008201.01.131,,,null,,,null
6284,North Western,Kurunegala,190-Barampola,Clinic,Clinic Center -Barampola,"Clinic Center -Barampola,Panduwasnuwara",,7.601072,80.033047,PKG0008201.01.233,,,null,,,null
6285,North Western,Kurunegala,195-Bohingamuwa,Clinic,Clinic Center -Boohingamuwa,"Clinic Center -Bohingamuwa,Kuliyapitiya",,7.464502,80.021928,PKG0008201.01.132,,,null,,,null
6287,North Western,Kurunegala,410-Bopitiya,Clinic,Clinic Center -Bopitiya Hospital,"Clinic Center -Bopitiya Hospital,Bopitiya,Katugampola",,7.322245,80.080238,PKG0008201.01.253,,,null,,,null
6288,North Western,Kurunegala,40-Deegalla,Clinic,Clinic Center -Deegalla,"Clinic Center -Deegalla,Kuliyapitiya",,7.502508,80.030342,PKG0008201.01.133,,,null,,,null
6289,North Western,Kurunegala,20-Kumbukwewa,Clinic,Clinic Center -Digannawa,"Clinic Center -Digannawa,Kumbukwewa,Nikaweratiya",,7.886532,80.11128,PKG0008201.01.114,,,null,,,null
6290,North Western,Kurunegala,120-Divullewa,Clinic,Clinic Center -Divullawa,"Clinic Center -Divullewa,Nikaweratiya",,7.745343,80.059137,PKG0008201.01.115,,,null,,,null
6291,North Western,Kurunegala,145-Kadawalagedara,Clinic,Clinic Center -Dorabawila,"Clinic Center -Dorabawila,Kadawalagedara,Panduwasnuwara",,7.617943,80.131095,PKG0008201.01.234,,,null,,,null
6292,North Western,Kurunegala,400-Hangamuwa,Clinic,Clinic Center -Doraweruwa,"Clinic Center -Doraweruwa,Hangamuwa,Yapahuwa",,7.696968,80.419783,PKG0008201.01.287,,,null,,,null
6293,North Western,Kurunegala,20-Ganegama,Clinic,Clinic Center -Dothella,"Clinic Center -Dothella,Ganegama,Panduwasnuwara",,7.642048,80.065852,PKG0008201.01.235,,,null,,,null
6294,North Western,Kurunegala,260-Elabadagama North,Clinic,Clinic Center -Elabadagama,"Clinic Center -Elabadagama North,Katugampola",,7.3607,7.3607,PKG0008201.01.254,,,null,,,null
6295,North Western,Kurunegala,10-Pahala Elathalawa,Clinic,Clinic Center -Elathalawa,"Clinic Center -Elathalawa,Pahala Elathalawa,Kuliyapitiya",,7.544835,80.03523,PKG0008201.01.134,,,null,,,null
6296,North Western,Kurunegala,125-Hidogama,Clinic,Clinic Center -Girilla,"Clinic Center -Girilla,Hidogama,Nikaweratiya",,7.828953,80.137352,PKG0008201.01.116,,,null,,,null
6297,North Western,Kurunegala,305-Gonulla West,Clinic,Clinic Center -Gonulla,"Clinic Center -Gonulla West,Katugampola",,7.335262,79.957765,PKG0008201.01.255,,,null,,,null
6298,North Western,Kurunegala,320-Epaladeniya,Clinic,Clinic Center -Guruthippala,"Clinic Center -Guruthippala,Epaladeniya,Panduwasnuwara",,7.506197,80.075682,PKG0008201.01.236,,,null,,,null
6299,North Western,Kurunegala,85-Hamangalla,Clinic,Clinic Center -Hamangalla,"Clinic Center -Hamangalla,Katugampola",,7.375117,80.098002,PKG0008201.01.256,,,null,,,null
6300,North Western,Kurunegala,250-Hammalawa,Clinic,Clinic Center -Hammalawa (New),"Clinic Center -Hammalawa (New),Hammalawa,Kuliyapitiya",,7.450305,80.034425,PKG0008201.01.135,,,null,,,null
6301,North Western,Kurunegala,250-Hammalawa,Clinic,Clinic Center -Hammalawa (OLD),"Clinic Center -Hammalawa (OLD),Hammalawa,Kuliyapitiya",,7.631348,80.17243,PKG0008201.01.237,,,null,,,null
6302,North Western,Kurunegala,125-Hidagahawewa,Clinic,Clinic Center -Hindagahawewa,"Clinic Center -Hidagahawewa,Panduwasnuwara",,7.631348,80.17243,PKG0008201.01.238,,,null,,,null
6303,North Western,Kurunegala,40-Ingaradavula,Clinic,Clinic Center -Ingaradaulla,"Clinic Center -Ingaradaulla,Katugampola",,7.617943,80.131095,PKG0008201.01.239,,,null,,,null
